code,ciudad,fecha_datos,url,Fecha,Temperatura,Clima,Viento
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Miércoles, 15 enero",11°/5°,Despejado,5Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Jueves, 16 enero",12°/6°,Parcialmente nublado,5Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Viernes, 17 enero",11°/5°,Despejado,6Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Sábado, 18 enero",12°/5°,Despejado,6Km/h
OVD,Aviles,2025-01-07,https://www.tiempo3.com/europe/spain/asturias/aviles?page=14,"Domingo, 19 enero",4°/1°,Parcialmente nublado,6Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Martes, 7 enero",11°/1°,Lluvia moderada a intervalos,30Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Miércoles, 8 enero",13°/9°,Parcialmente nublado,31Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Jueves, 9 enero",11°/8°,Lluvia moderada a intervalos,16Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Viernes, 10 enero",5°/1°,Chubascos de nieve fuertes o moderados,3Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Sábado, 11 enero",6°/-1°,Parcialmente nublado,7Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Domingo, 12 enero",5°/-1°,Neblina,6Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Lunes, 13 enero",4°/0°,Lluvia moderada a intervalos,4Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Martes, 14 enero",5°/-1°,Cielo cubierto,3Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Miércoles, 15 enero",9°/0°,Soleado,7Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Jueves, 16 enero",8°/3°,Lluvia moderada a intervalos,8Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Viernes, 17 enero",7°/6°,Llovizna,8Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Sábado, 18 enero",8°/3°,Ligeras precipitaciones,3Km/h
VIT,Vitoria-Gasteiz,2025-01-07,https://www.tiempo3.com/europe/spain/pais-vasco/vitoria-gasteiz?page=14,"Domingo, 19 enero",4°/3°,Parcialmente nublado,2Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Martes, 7 enero",9°/1°,Soleado,1Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Miércoles, 8 enero",15°/5°,Nublado,9Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Jueves, 9 enero",11°/6°,Lluvia moderada a intervalos,4Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Viernes, 10 enero",13°/6°,Lluvia moderada a intervalos,7Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Sábado, 11 enero",14°/4°,Cielo cubierto,13Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Domingo, 12 enero",9°/0°,Parcialmente nublado,2Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Lunes, 13 enero",7°/-1°,Cielo cubierto,2Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Martes, 14 enero",10°/1°,Despejado,4Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Miércoles, 15 enero",7°/-1°,Lluvia moderada a intervalos,3Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Jueves, 16 enero",10°/1°,Lluvia moderada a intervalos,6Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Viernes, 17 enero",12°/4°,Llovizna a intervalos,1Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Sábado, 18 enero",12°/3°,Lluvia moderada a intervalos,4Km/h
GRX,Granada,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/granada?page=14,"Domingo, 19 enero",4°/4°,Parcialmente nublado,4Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Martes, 7 enero",19°/17°,Despejado,7Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Miércoles, 8 enero",20°/16°,Cielo cubierto,14Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Jueves, 9 enero",20°/17°,Despejado,23Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Viernes, 10 enero",20°/17°,Lluvia moderada a intervalos,27Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Sábado, 11 enero",20°/17°,Lluvia moderada a intervalos,33Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Domingo, 12 enero",20°/17°,Parcialmente nublado,34Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Lunes, 13 enero",19°/17°,Despejado,32Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Martes, 14 enero",19°/17°,Lluvia moderada a intervalos,25Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Miércoles, 15 enero",18°/16°,Lluvia moderada a intervalos,5Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Jueves, 16 enero",18°/16°,Parcialmente nublado,17Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Viernes, 17 enero",20°/16°,Despejado,29Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Sábado, 18 enero",19°/16°,Despejado,23Km/h
FUE,Fuerteventura,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/fuerteventura?page=14,"Domingo, 19 enero",16°/13°,Parcialmente nublado,18Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Martes, 7 enero",15°/6°,Nublado,13Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Miércoles, 8 enero",16°/8°,Ligeras lluvias,11Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Jueves, 9 enero",15°/9°,Lluvia moderada a intervalos,13Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Viernes, 10 enero",17°/8°,Neblina,8Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Sábado, 11 enero",18°/8°,Cielo cubierto,10Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Domingo, 12 enero",15°/6°,Parcialmente nublado,8Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Lunes, 13 enero",11°/5°,Cielo cubierto,8Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Martes, 14 enero",13°/6°,Cielo cubierto,9Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Miércoles, 15 enero",13°/5°,Cielo cubierto,9Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Jueves, 16 enero",12°/6°,Lluvia moderada a intervalos,12Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Viernes, 17 enero",11°/8°,Lluvia moderada a intervalos,6Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Sábado, 18 enero",13°/4°,Nublado,7Km/h
BJZ,Badajoz,2025-01-07,https://www.tiempo3.com/europe/spain/extremadura/badajoz?page=14,"Domingo, 19 enero",6°/6°,Parcialmente nublado,12Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Martes, 7 enero",17°/7°,Soleado,10Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Miércoles, 8 enero",19°/9°,Cielo cubierto,4Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Jueves, 9 enero",20°/13°,Parcialmente nublado,12Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Viernes, 10 enero",19°/11°,Despejado,14Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Sábado, 11 enero",18°/8°,Parcialmente nublado,12Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Domingo, 12 enero",12°/4°,Parcialmente nublado,4Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Lunes, 13 enero",13°/2°,Despejado,6Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Martes, 14 enero",12°/5°,Lluvia moderada a intervalos,9Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Miércoles, 15 enero",13°/7°,Lluvia moderada a intervalos,9Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Jueves, 16 enero",15°/10°,Parcialmente nublado,8Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Viernes, 17 enero",16°/9°,Cielo cubierto,7Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Sábado, 18 enero",17°/10°,Lluvia moderada a intervalos,6Km/h
RMU,Murcia,2025-01-07,https://www.tiempo3.com/europe/spain/murcia?page=14,"Domingo, 19 enero",8°/8°,Parcialmente nublado,5Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Martes, 7 enero",11°/4°,Lluvia moderada a intervalos,41Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Miércoles, 8 enero",16°/10°,Parcialmente nublado,20Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Jueves, 9 enero",14°/9°,Parcialmente nublado,21Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Viernes, 10 enero",8°/5°,Despejado,37Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Sábado, 11 enero",8°/4°,Parcialmente nublado,44Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Domingo, 12 enero",8°/2°,Despejado,20Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Lunes, 13 enero",8°/0°,Despejado,9Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Martes, 14 enero",9°/1°,Nublado,4Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Miércoles, 15 enero",10°/3°,Cielo cubierto,8Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Jueves, 16 enero",8°/5°,Ligeras lluvias,6Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Viernes, 17 enero",11°/7°,Llovizna,20Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Sábado, 18 enero",9°/4°,Ligeras precipitaciones,7Km/h
ZAZ,Zaragoza,2025-01-07,https://www.tiempo3.com/europe/spain/aragon/zaragoza?page=14,"Domingo, 19 enero",5°/4°,Parcialmente nublado,5Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Martes, 7 enero",12°/5°,Lluvia moderada a intervalos,3Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Miércoles, 8 enero",15°/7°,Soleado,5Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Jueves, 9 enero",14°/8°,Lluvia moderada a intervalos,13Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Viernes, 10 enero",12°/4°,Despejado,8Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Sábado, 11 enero",10°/1°,Parcialmente nublado,6Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Domingo, 12 enero",6°/-3°,Parcialmente nublado,5Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Lunes, 13 enero",8°/-1°,Parcialmente nublado,2Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Martes, 14 enero",10°/4°,Lluvia moderada a intervalos,3Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Miércoles, 15 enero",10°/6°,Cielos tormentosos en las aproximaciones,10Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Jueves, 16 enero",9°/8°,Ligeras lluvias,10Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Viernes, 17 enero",14°/8°,Cielo cubierto,13Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Sábado, 18 enero",10°/9°,Ligeras lluvias,3Km/h
ILD,Lleida,2025-01-07,https://www.tiempo3.com/europe/spain/catalonia/lleida?page=14,"Domingo, 19 enero",8°/8°,Parcialmente nublado,4Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Martes, 7 enero",22°/14°,Parcialmente nublado,5Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Miércoles, 8 enero",22°/14°,Nublado,13Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Jueves, 9 enero",23°/15°,Despejado,20Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Viernes, 10 enero",22°/15°,Lluvia moderada a intervalos,30Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Sábado, 11 enero",22°/16°,Lluvia moderada a intervalos,36Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Domingo, 12 enero",22°/15°,Parcialmente nublado,39Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Lunes, 13 enero",21°/15°,Parcialmente nublado,35Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Martes, 14 enero",21°/14°,Ligeras precipitaciones,25Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Miércoles, 15 enero",20°/13°,Lluvia moderada a intervalos,8Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Jueves, 16 enero",20°/13°,Parcialmente nublado,12Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Viernes, 17 enero",21°/14°,Despejado,28Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Sábado, 18 enero",21°/14°,Despejado,24Km/h
ACE,Lanzarote,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/lanzarote?page=14,"Domingo, 19 enero",14°/14°,Parcialmente nublado,17Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Martes, 7 enero",19°/18°,Parcialmente nublado,6Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Miércoles, 8 enero",20°/18°,Nublado,11Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Jueves, 9 enero",20°/19°,Despejado,12Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Viernes, 10 enero",20°/19°,Despejado,13Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Sábado, 11 enero",20°/19°,Despejado,19Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Domingo, 12 enero",20°/19°,Despejado,26Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Lunes, 13 enero",20°/18°,Despejado,27Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Martes, 14 enero",19°/17°,Lluvia moderada a intervalos,15Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Miércoles, 15 enero",17°/17°,Lluvia moderada a intervalos,12Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Jueves, 16 enero",18°/17°,Lluvia moderada a intervalos,7Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Viernes, 17 enero",19°/17°,Despejado,21Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Sábado, 18 enero",19°/17°,Despejado,19Km/h
GMZ,La Gomera,2025-01-07,https://www.tiempo3.com/europe/spain/canary-islands/la-gomera?page=14,"Domingo, 19 enero",18°/15°,Parcialmente nublado,19Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Martes, 7 enero",8°/3°,Lluvia moderada a intervalos,33Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Miércoles, 8 enero",9°/7°,Llovizna a intervalos,19Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Jueves, 9 enero",9°/7°,Llovizna,22Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Viernes, 10 enero",9°/3°,Neblina,5Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Sábado, 11 enero",10°/3°,Despejado,11Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Domingo, 12 enero",8°/0°,Despejado,7Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Lunes, 13 enero",6°/1°,Fuertes nevadas,6Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Martes, 14 enero",5°/1°,Parcialmente nublado,6Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Miércoles, 15 enero",7°/3°,Lluvia moderada a intervalos,4Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Jueves, 16 enero",8°/1°,Parcialmente nublado,10Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Viernes, 17 enero",5°/3°,Llovizna,2Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Sábado, 18 enero",8°/2°,Parcialmente nublado,10Km/h
SLM,Salamanca,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/salamanca?page=14,"Domingo, 19 enero",0°/-3°,Parcialmente nublado,11Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Martes, 7 enero",16°/9°,Parcialmente nublado,2Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Miércoles, 8 enero",18°/10°,Cielo cubierto,27Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Jueves, 9 enero",17°/14°,Lluvia moderada a intervalos,16Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Viernes, 10 enero",17°/12°,Neblina,9Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Sábado, 11 enero",17°/10°,Parcialmente nublado,15Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Domingo, 12 enero",14°/9°,Cielo cubierto,8Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Lunes, 13 enero",12°/7°,Nublado,10Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Martes, 14 enero",13°/9°,Llovizna,6Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Miércoles, 15 enero",14°/8°,Llovizna,10Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Jueves, 16 enero",13°/10°,Ligeras precipitaciones,16Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Viernes, 17 enero",13°/11°,Lluvias fuertes o moderadas,8Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Sábado, 18 enero",15°/9°,Soleado,9Km/h
XRY,Jerez,2025-01-07,https://www.tiempo3.com/europe/spain/andalucia/jerez?page=14,"Domingo, 19 enero",10°/10°,Parcialmente nublado,8Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Martes, 7 enero",10°/2°,Lluvia moderada a intervalos,35Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Miércoles, 8 enero",12°/7°,Llovizna,29Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Jueves, 9 enero",9°/7°,Ligeras lluvias,25Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Viernes, 10 enero",8°/2°,Despejado,4Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Sábado, 11 enero",10°/3°,Despejado,9Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Domingo, 12 enero",10°/1°,Despejado,13Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Lunes, 13 enero",7°/1°,Ligeras precipitaciones de aguanieve,5Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Martes, 14 enero",9°/2°,Soleado,8Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Miércoles, 15 enero",8°/2°,Parcialmente nublado,4Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Jueves, 16 enero",9°/1°,Despejado,11Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Viernes, 17 enero",7°/3°,Llovizna,6Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Sábado, 18 enero",8°/3°,Parcialmente nublado,8Km/h
VLL,Valladolid,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/valladolid?page=14,"Domingo, 19 enero",0°/0°,Parcialmente nublado,9Km/h
LEN,León,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/leon?page=14,"Martes, 7 enero",9°/1°,Llovizna,22Km/h
LEN,León,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/leon?page=14,"Miércoles, 8 enero",9°/6°,Ligeras lluvias,27Km/h
LEN,León,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/leon?page=14,"Jueves, 9 enero",9°/6°,Lluvia moderada a intervalos,15Km/h
LEN,León,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/leon?page=14,"Viernes, 10 enero",8°/1°,Parcialmente nublado,4Km/h
LEN,León,2025-01-07,https://www.tiempo3.com/europe/spain/castilla-y-leon/leon?page=14,"Sábado, 11 enero",11°/2°,Cielo cubierto,7Km/h
